GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
GSTP1_SEPT5,PTGS1_TUBB1,C1orf162_SDPR,AC147651.3_ENHO
GIMAP5_HINT1,AC147651.3_PGRMC1,COTL1_GZMA,S100A12_TYROBP
CYBA_HAVCR2,CTSW_PLEKHF1,ARPC5L_H2AFY,CCL3_IGFBP7
C1orf162_RGS18,EFHD2_FCGR3A,IGFBP7_LTB,ASGR1_MAP3K7CL
CEBPB_SDPR,CD79B_RP11-367G6.3,GNLY_NPC2,CD160_GZMK
CTSW_GZMA,MAFB_TYMP,CD79B_GPR56,SNX29P2_TSC22D1
CLEC1B_SNX29P2,ABI3_FGFBP2,C1orf162_IL1B,CDA_IRF8
GZMK_SAMD3,ID2_XCL1,AQP3_CD247,CD160_S100A8
GPX1_VAMP8,CD79B_IGLL5,FCER1G_PTGS1,FGL2_TNFRSF1B
ARPC1B_LAMTOR1,CD9_GNG11,LST1_P2RX5,HLA-DMB_HLA-DQA1
LAMTOR1_TIGIT,PNOC_TSC22D1,GSTP1_SAT1,CD19_SWAP70
CD2_CTSW,CLIC3_CLU,SEPT5_UBB,CCL3_TYROBP
ARPC1B_IGSF6,ASGR1_SEPT5,AKR1C3_IFITM3,CST7_RAMP1
C5orf56_SAMD3,GRN_PLBD1,GAS2L1_GSN,CLU_MS4A1
FCER1A_GP9,CST7_ODC1,APOBEC3G_IL32,BLVRA_FGL2
APOBEC3A_FCGR3A,MZB1_PTGDR,CLDN5_HLA-DPA1,ADAM28_JAKMIP1
CD79A_GPX1,CCL5_LYAR,C1orf162_C5AR1,LY6G6F_PRF1
GP9_ITGA2B,NCF2_SEPT5,ARHGAP24_HOPX,PTGDR_S1PR5
FCGR3A_MAFB,GIMAP5_JAKMIP1,ALDH2_FCGRT,ABI3_C5AR1
ARPC5L_PRF1,PARVB_SERPINF1,ABI3_NCF2,LAT2_PLBD1
CLIC3_CLU,H2AFY_HLA-DOB,LAMTOR1_PGRMC1,HLA-DMA_MPP1
IL32_LINC00936,LINC00926_PTGDR,GZMH_MYL9,GZMA_TREML1
CLDN5_GAS2L1,AIF1_TYMP,FCGRT_GZMK,ABI3_MPP1
CD247_HINT1,MAL_PNOC,GP9_NCF2,CD9_CLU
H2AFY_PDIA3,BLNK_GIMAP5,ARPC5L_PRSS23,GNG11_HVCN1
LGALS2_PNOC,FCRL6_GZMH,CST7_CTSW,GZMA_PF4
C5AR1_NCR3,P2RX5_VAMP8,HOPX_MAL,GSN_MZB1
LTB_PKIG,PPBP_VAMP8,CYBA_RP11-367G6.3,SDPR_TTC38
HINT1_ZAP70,HOPX_S100A12,KLRC1_SAMD3,FCGR3A_GSN
HINT1_LAT2,CST3_IGSF6,ID2_TTC38,MFSD1_PHACTR1
CD37_MMD,FPR1_PLBD1,AQP3_PLD4,GZMB_PNOC
AQP3_PRF1,GZMA_KLRC1,CTSW_DYNLL1,CD79A_S100A12
COTL1_VAMP8,CST3_SEPT5,ARPC5L_FERMT3,GNLY_PRSS23
ARPC1B_FERMT3,ASGR1_CST3,C1orf162_SRGN,HLA-DRB1_MAFB
CD37_TALDO1,IGLL5_TTC38,CST3_LINC00926,EAF2_PHACTR1
AIF1_MPP1,GNG11_RAMP1,GPR56_PHACTR1,CLEC10A_MS4A6A
EFHD2_FCGR3A,BLVRA_SRGN,GIMAP7_RP11-367G6.3,LGALS2_S100A8
ABI3_HLA-DOB,CA2_TNFRSF1B,PTPRCAP_SAT1,IGFBP7_MARCH2
GIMAP7_TYROBP,CD19_IGLL5,HLA-DPA1_PHACTR1,HLA-DQA1_TNFRSF1B
FCER1A_FGFBP2,AQP3_NKG7,COTL1_TPM4,ENHO_TYMP
NRGN_S100A8,FCGRT_HLA-DPB1,PLA2G12A_PRSS23,HAVCR2_LGALS3
DYNLL1_SRGN,CTSS_XCL1,LINC00936_S100A11,IGSF6_PYCARD
ABI3_SWAP70,ABI3_GNG11,CDA_FGFBP2,CLEC10A_TNFRSF1B
AIF1_PLEKHF1,CD19_RP11-367G6.3,EFHD2_FOLR3,LAT2_LGALS2
CD37_H2AFY,MMD_MS4A6A,LTB_ODC1,CCL4_KLRC1
HLA-DQA1_IRF8,PLA2G12A_S100A8,CMTM5_NKG7,EFHD2_IGSF6
ASGR1_CMTM5,FCGR3A_SRGN,HLA-DPA1_IFITM3,IGFBP7_SWAP70
GPR56_XCL1,AKR1C3_FCER1A,ARPC5L_SEPT5,EFHD2_IGFBP7
FPR1_SMIM14,CTSW_TTC38,ARPC1B_HLA-DQA1,GNLY_SNX29P2
FGL2_MARCH2,FPR1_MAFB,PLBD1_XCL1,KIAA0125_NCR3
ARPC1B_ZAP70,ABI3_MPP1,ARHGAP24_PNOC,AKR1C3_CD72
APOBEC3G_CLU,RP11-367G6.3_TTC38,FGL2_XCL1,CST3_IGFBP7
FERMT3_HIST1H2AC,HIST1H2AC_SPIB,DYNLL1_TIGIT,PPBP_PRSS23
GIMAP5_LTB,IGFBP7_PYCARD,TCL1A_XCL1,FCER1A_HLA-DRB1
AIF1_CST3,APOBEC3G_CD9,CCL5_GAS2L1,IGSF6_PARVB
AQP3_PRR5,GSTP1_HLA-DPB1,MFSD1_PARVB,AIF1_IFI30
CTSS_GYG1,HLA-DQA1_S100A11,GYG1_PLBD1,FGL2_LGALS3
NPC2_SPARC,LGALS1_TYMP,AP001189.4_PHACTR1,LY6G6F_PLEKHF1
CD247_TPM4,ABI3_TNFRSF1B,PTPRCAP_SPARC,GP1BA_TREML1
BLNK_CLDN5,IGSF6_NCF2,S100A6_TYMP,HLA-DQA1_NRGN
CST7_PRF1,LITAF_SNX29P2,GSTP1_PLBD1,ASGR1_LAT2
HLA-DRB1_TALDO1,HLA-DRB1_RGS18,LDLRAP1_LGALS2,KLRB1_PNOC
CCL5_GIMAP7,CCL3_LGALS2,CD19_CD1C,IGFBP7_MAP3K7CL
IRF8_S100A8,HLA-DMA_NCF2,CD2_CTSW,F13A1_TUBB1
C5orf56_SPARC,CD19_S100A12,FGL2_TYMP,GZMB_HVCN1
LGALS2_RGS18,KLRG1_NKG7,CD72_FCGR3A,FCER1A_FCN1
FCN1_PPBP,ACRBP_SPIB,PARVB_S1PR5,CLEC10A_CST3
AQP3_CD37,LITAF_PLA2G12A,RP11-367G6.3_SPARC,FCGRT_HLA-DMA
C5AR1_TYMP,MS4A1_SNX29P2,HLA-DQB1_PLBD1,KLRC1_SPON2
BLVRA_HLA-DPA1,FOLR3_PLA2G12A,C5AR1_IL32,HVCN1_SPARC
CD72_CD9,GSN_NCOA4,ARPC1B_GPX1,AC147651.3_GSN
ABI3_CD19,MYL9_TTC38,CYBA_PRR5,APOBEC3A_MAP3K7CL
FCER1A_ITGA2B,SNX29P2_TCL1A,CA2_SEPT5,FCGRT_PTGS1
LINC00936_LITAF,PRF1_RP11-367G6.3,BLNK_HLA-DMB,CCL3_SWAP70
GZMA_NCOA4,ENHO_MAP3K7CL,NRGN_PLEKHF1,CCL4_GPR56
HLA-DQB1_JAKMIP1,APOBEC3G_MPP1,HOPX_S100A11,APOBEC3A_HLA-DRB1
ALDH2_HLA-DMA,HVCN1_PDIA3,ADAM28_HLA-DQA1,SEPT5_TUBB1
ALDH2_PLBD1,CD2_S100A8,HVCN1_MS4A1,CLU_KIAA0125
APOBEC3G_TALDO1,GSN_TTC38,APOBEC3A_LAT2,MPP1_RGS18
SAT1_TNFRSF1B,CDA_LGALS2,CD160_FOLR3,BLVRA_FPR1
CD247_CLEC1B,LGALS1_XCL1,CTSS_LINC00936,C2orf88_MFSD1
PARVB_SPARC,FCGRT_HLA-DPA1,GPX1_IFITM3,LGALS3_PLD4
CD2_PHACTR1,S100A11_SRGN,LAT2_MS4A6A,GRN_SNCA
EAF2_FCER1G,PHACTR1_SDPR,CA2_GZMK,KIAA0125_TSC22D1
AKR1C3_SMIM14,GP9_H2AFY,GSTP1_LGALS1,FCN1_HLA-DMB
AC147651.3_ACRBP,GPR56_PYCARD,LINC00926_S100A12,PLBD1_SPIB
FPR1_GZMH,CA2_MARCH2,DYNLL1_S100A8,EAF2_NCF2
ARPC1B_CEBPB,CD72_GSN,ENHO_PTPRCAP,TNFSF13B_TYMP
CD37_RGS18,GZMB_VAMP8,CLEC10A_XCL1,HLA-DMA_LGALS3
CTSW_MS4A1,AP001189.4_PF4,IL32_KLRB1,BLNK_TCL1A
ID2_S1PR5,CD160_JAKMIP1,CD19_EAF2,FCGRT_PLBD1
GIMAP7_LINC00936,GSTP1_ID2,EFHD2_IFITM3,MZB1_PLBD1
C1orf162_VAMP8,HLA-DPB1_TYROBP,GP1BA_MAFB,IGFBP7_LGALS3
CST7_MZB1,AIF1_SMIM14,DYNLL1_H2AFY,P2RX5_SDPR
CTSW_FGL2,GP9_MPP1,HLA-DRB1_PLBD1,PF4_PLEKHF1
PRSS23_TUBB1,TNFSF13B_TYMP,COTL1_S100A6,CD160_CLIC3
COTL1_GPX1,GZMH_SMIM14,FCGR3A_IGSF6,CLIC3_MS4A1
GIMAP7_LDLRAP1,CD160_PDIA3,CTSS_IL32,CST3_NRGN
C9orf142_HVCN1,NCF2_TIGIT,CD37_ZAP70,CD79A_CLU
CD2_LGALS1,PLEKHF1_RP11-367G6.3,CEBPB_H2AFY,CD9_PRSS23
GIMAP5_MARCH2,ODC1_PF4,COTL1_S1PR5,AKR1C3_BLNK
AP001189.4_GNG11,CCL3_LYAR,CD9_HLA-DMA,BLNK_ITGA2B
C9orf142_GZMB,CCL4_TPM1,GPR56_SMIM14,CD160_GZMB
KIAA0125_PARVB,BLVRA_MAFB,DYNLL1_NKG7,GZMA_MYL9
CCL5_SNX29P2,CD79B_KLRB1,CD19_HVCN1,LST1_MS4A6A
FERMT3_IGFBP7,AKR1C3_GZMH,LDLRAP1_PKIG,ALDH2_TYROBP
MMD_RAMP1,C2orf88_HVCN1,CD72_HLA-DQA1,S100A12_TNFSF13B
FGFBP2_LY6G6F,IGLL5_PRF1,ADAM28_PTPRCAP,ARHGAP24_GZMA
SNCA_TYROBP,FCER1A_PTGDR,MYL9_TMEM40,IGSF6_TYMP
CEBPB_IRF8,C5orf56_H2AFY,LGALS3_PRF1,ABI3_C2orf88
HLA-DQA1_LINC00936,ASGR1_NCF2,HLA-DMA_TCL1A,IGSF6_LAT2
PHACTR1_RAMP1,LAMTOR1_TNFRSF1B,LST1_MAFB,FCGR3A_LST1
CD2_GIMAP5,ASGR1_IGSF6,APOBEC3A_TYROBP,FPR1_LGALS3
ARPC1B_CCL3,LGALS3_NCF2,F13A1_HLA-DMB,ASGR1_MFSD1
PYCARD_VAMP8,AKR1C3_H2AFY,IGSF6_UBB,SPIB_TYROBP
C9orf142_JAKMIP1,AC147651.3_LITAF,FCGRT_ITGA2B,ASGR1_S100A8
CD247_DYNLL1,GPX1_MAFB,IGLL5_IL32,FCGR2B_TSC22D1
CD37_GPX1,EFHD2_TYMP,COTL1_HLA-DMA,MARCH2_PLBD1
GIMAP5_GSN,CD247_S100A12,FERMT3_GSN,PPBP_S100A12
FERMT3_MZB1,C1orf162_EFHD2,CD19_PARVB,GPR56_PTCRA
CTSW_GAS2L1,MS4A1_TPM4,MFSD1_S100A12,ALDH2_FCGRT
AIF1_FCRL6,HAVCR2_SMCO4,COTL1_NKG7,GRN_MPP1
APOBEC3G_GIMAP5,GAS2L1_PGRMC1,FOLR3_SRGN,GP1BA_HLA-DOB
SAT1_SPARC,MZB1_SNX29P2,GNLY_IGLL5,FGFBP2_GP1BA
HLA-DMA_HLA-DMB,IGLL5_PLEKHF1,IL1B_S100A11,AP001189.4_CMTM5
HLA-DRB1_LINC00926,CLEC10A_FGFBP2,ID2_NCF2,ASGR1_SPIB
CYBA_GYG1,GAS2L1_LITAF,CLIC3_HLA-DQA1,PRSS23_RP11-367G6.3
AQP3_COTL1,FOLR3_RGS18,CLDN5_CYBA,CCL4_PTGDR
HINT1_S100A8,MAFB_TIGIT,GSTP1_SMCO4,CD1C_MS4A6A
C1orf162_CD247,ALDH2_GNG11,C5orf56_HIST1H2AC,HLA-DMB_PLD4
GPR56_LGALS2,GZMK_MMD,HLA-DRB1_LTB,CD79A_KLRC1
CST3_PHACTR1,CD160_SWAP70,IFITM3_KIAA0125,CLIC3_HVCN1
CD2_CYBA,ARPC5L_SPIB,FGL2_NRGN,SMCO4_SWAP70
IFI30_ITGA2B,CCL5_MYL9,PDIA3_RP11-367G6.3,ACRBP_ENHO
GRN_TUBB1,MAP3K7CL_TPM4,CD160_GPR56,CST3_PLD4
COTL1_PRR5,FGL2_S100A11,ADAM28_IFITM3,LGALS2_MPP1
CST3_PLA2G12A,CST3_GSTP1,CEBPB_FCRL6,PLBD1_SWAP70
ARPC1B_GIMAP7,APOBEC3A_GZMH,FCN1_LTB,LGALS3_SERPINF1
CTSW_GPX1,HLA-DMA_MAFB,GNG11_TYROBP,MS4A6A_S100A8
HLA-DPA1_PRSS23,NCF2_PLBD1,CD37_RGS18,PLBD1_PYCARD
CD2_NRGN,AIF1_HLA-DQA1,HLA-DMA_LINC00936,PTGS1_TNFRSF1B
HINT1_PTPRCAP,GIMAP5_SWAP70,EAF2_GNG11,FGFBP2_HVCN1
EAF2_HLA-DOB,ARPC5L_PDIA3,ADAM28_FGFBP2,FCER1A_HAVCR2
PRSS23_TREML1,KIAA0125_S1PR5,H2AFY_IFI30,CD19_TSC22D1
ALDH2_HLA-DPA1,ARPC5L_SNX29P2,FCGRT_PYCARD,FCRLA_GNLY
CEBPB_RAMP1,PF4_PKIG,CD37_SRGN,EAF2_IFITM3
ARPC1B_H2AFY,KLRB1_TPM1,BLNK_ITGA2B,ACRBP_FCER1A
CD79B_MPP1,LGALS3_MAFB,ACRBP_FCGR3A,IGFBP7_LST1
LGALS2_TYROBP,PRSS23_SDPR,CYBA_KLRB1,GNG11_GNLY
S100A6_TYMP,GP9_MFSD1,GP1BA_NCF2,CD9_MYL9
HLA-DRB1_SRGN,F13A1_HLA-DPB1,AIF1_IFITM3,MYL9_PTGDR
LINC00936_NCF2,CST3_PLBD1,CST7_CYBA,KLRC1_MS4A6A
CD37_HLA-DPB1,MYL9_PLEKHF1,COTL1_IGFBP7,PKIG_S100A12
GP9_PRR5,CLIC3_MFSD1,LGALS3_TNFSF13B,CCL4_PRF1
FCN1_LAT2,EFHD2_GZMH,PRR5_XCL1,CLEC1B_MMD
GIMAP5_HIST1H2AC,GYG1_LAMTOR1,PKIG_PRF1,MYL9_PLEKHF1
FCGRT_MAFB,AQP3_MMD,ALDH2_KLRC1,S100A8_SMCO4
HVCN1_PRR5,CST7_TPM1,HLA-DPB1_TALDO1,IGLL5_PTGDR
COTL1_FCRLA,CCL3_CMTM5,C5orf56_MFSD1,FCGR2B_IGSF6
GIMAP5_S100A11,FGL2_TNFSF13B,APOBEC3G_COTL1,LAT2_MYL9
HLA-DPB1_IRF8,GZMH_LAMTOR1,CEBPB_IGLL5,ASGR1_MARCH2
PTGS1_SEPT5,MYL9_PRF1,PTGS1_SRGN,GNLY_XCL2
CCL3_IRF8,FPR1_NCF2,CD72_FPR1,CST3_SNCA
CMTM5_CST3,GZMH_MAFB,CLDN5_LGALS2,FPR1_HLA-DRB1
CD2_TYMP,HLA-DMA_PYCARD,GPX1_S100A6,ABI3_MS4A6A
S100A11_SPIB,CD79A_CLIC3,HVCN1_KLRG1,GRN_IFITM3
GRN_IGSF6,C2orf88_SPON2,HLA-DRB1_IGSF6,S100A12_TTC38
AIF1_C1orf162,CLEC1B_GZMA,PLEKHF1_S100A12,FCER1G_TYROBP
AQP3_SDPR,CD9_FGL2,APOBEC3G_TCL1A,FCRLA_KLRB1
CD37_FCER1A,ALDH2_EFHD2,GIMAP5_SAMD3,KLRB1_LAT2
GPR56_TYMP,APOBEC3G_ENHO,LTB_SRGN,CCL3_EAF2
HLA-DMB_HLA-DRB1,EFHD2_TIGIT,CD9_RAMP1,CDA_LAT2
BLVRA_CEBPB,HLA-DMA_PLBD1,C5orf56_CD1C,MAFB_MFSD1
AIF1_S100A6,GSTP1_LGALS1,JAKMIP1_PLEKHF1,CDA_PARVB
GIMAP5_GP1BA,GSTP1_TYMP,GP1BA_LGALS3,PPBP_SEPT5
SRGN_TALDO1,IGFBP7_MAFB,FCGR3A_LYAR,FCGRT_FPR1
CD9_IGSF6,S100A11_SMIM14,H2AFY_SWAP70,MAFB_PARVB
HAVCR2_PPBP,SAT1_TNFSF13B,AIF1_CD1C,BLVRA_SMCO4
GYG1_KLRG1,ACRBP_CD2,IL32_SPARC,BLNK_HVCN1
FCGR3A_PHACTR1,EFHD2_NCF2,CD247_GRN,CST3_TNFSF13B
MMD_NRGN,C5AR1_ID2,KLRC1_SNX29P2,IGLL5_SEPT5
HLA-DQB1_LAT2,IFI30_SRGN,CLU_PRR5,FCGR3A_TNFRSF1B
GIMAP7_UBB,PARVB_PKIG,ALDH2_S100A12,KLRC1_TTC38
RP11-367G6.3_S1PR5,CEBPB_SDPR,GZMK_PARVB,IRF8_S100A12
HLA-DPB1_PDIA3,ASGR1_LGALS2,PDIA3_TNFRSF1B,FCGRT_HLA-DQA1
H2AFY_PLEKHF1,CLIC3_ITGA2B,ENHO_S100A12,KLRC1_NRGN
HLA-DOB_SPON2,CCL4_NCOA4,CD79A_PHACTR1,PNOC_S100A8
GNLY_SMIM14,MAFB_NCF2,HVCN1_IGLL5,BLNK_CD72
EAF2_FCN1,GSTP1_NCF2,GZMK_TCL1A,FCGR3A_MS4A6A
CEBPB_ENHO,GZMB_PKIG,GSTP1_LGALS2,CD160_GZMA
EFHD2_RAMP1,NCOA4_S1PR5,LGALS2_PTPRCAP,APOBEC3A_TYMP
HLA-DMA_IL1B,CTSW_PDIA3,COTL1_NRGN,EAF2_TNFRSF1B
SRGN_UBB,HLA-DQB1_LAMTOR1,KIAA0125_TYMP,CLIC3_FGFBP2
LGALS3_MFSD1,FPR1_PYCARD,CCL3_KIAA0125,GP9_PRF1
CD79B_NCR3,CTSW_NCOA4,C9orf142_LGALS3,KIAA0125_PRF1
FCER1G_PLBD1,BLNK_TSC22D1,CD37_SPARC,CLU_SPARC
AIF1_GIMAP5,CEBPB_MAFB,GPX1_SMCO4,GPR56_PRF1
DYNLL1_MPP1,GNG11_IFITM3,NPC2_S1PR5,GZMA_RP11-367G6.3
CTSS_SDPR,HLA-DOB_SERPINF1,F13A1_FOLR3,HIST1H2AC_KIAA0125
PYCARD_S1PR5,CD9_SDPR,CCL3_CCL5,ALDH2_PARVB
CDA_CST7,CD19_S1PR5,FGL2_HOPX,GNG11_PRF1
LAMTOR1_NPC2,HAVCR2_NRGN,GPX1_IFI30,F13A1_MMD
GPX1_SAT1,EFHD2_IFITM3,COTL1_PKIG,CD1C_EFHD2
IGFBP7_TYROBP,CD79B_S1PR5,HLA-DMB_TYMP,RP11-367G6.3_SPON2
CCL3_NRGN,PF4_SERPINF1,MMD_S100A8,MARCH2_PHACTR1
FCGR2B_LAT2,ENHO_HLA-DQB1,GNLY_S100A12,IGSF6_MFSD1
LYAR_PDIA3,CCL5_KLRB1,LITAF_PLBD1,IL1B_SPIB
C1orf162_HAVCR2,P2RX5_PDIA3,ALDH2_APOBEC3A,CD160_CST7
CYBA_PLA2G12A,FCGR3A_GNG11,CYBA_PLEKHF1,C5AR1_TYMP
HLA-DQA1_TYMP,AP001189.4_PARVB,F13A1_GSTP1,MS4A1_SDPR
P2RX5_PPBP,C2orf88_CTSW,CLU_FOLR3,CD72_GPR56
ARPC1B_CD79B,CD2_PGRMC1,MAL_S1PR5,ENHO_FCN1
C9orf142_NCR3,FCGRT_FCN1,GIMAP5_KIAA0125,CD19_GZMH
DYNLL1_VAMP8,GYG1_GZMH,GRN_MAFB,S1PR5_SPIB
ABI3_PLD4,ALDH2_SDPR,AP001189.4_MYL9,PRF1_RAMP1
GIMAP7_NCOA4,GSN_MZB1,FCRL6_FGFBP2,CST7_GZMH
ABI3_MAFB,FCRLA_PDIA3,NCF2_S100A6,LAT2_S1PR5
GSTP1_NPC2,KIAA0125_S100A12,LDLRAP1_S100A12,HLA-DRB1_NRGN
AQP3_HLA-DPA1,FCGRT_HAVCR2,CLDN5_LINC00936,FCER1G_LST1
CTSS_MPP1,SPON2_VAMP8,CLDN5_NKG7,LY6G6F_TUBB1
C1orf162_LGALS1,MPP1_TALDO1,EFHD2_PRF1,IRF8_RGS18
C1orf162_HVCN1,HLA-DPB1_PTGS1,FCER1A_FGFBP2,CST7_GZMK
CYBA_RGS18,FCER1G_FCGRT,C5orf56_CLEC10A,CCL4_SEPT5
LYAR_XCL2,GZMA_SPON2,ADAM28_IFI30,GNLY_HVCN1
APOBEC3G_GZMK,CCL5_RP11-367G6.3,ADAM28_GZMH,GNLY_LINC00926
CD37_GPR56,FCN1_SAT1,CTSW_GZMK,S100A12_SPON2
GZMK_PRR5,GZMA_HVCN1,FCRL6_RAMP1,CDA_MFSD1
LDLRAP1_PGRMC1,MAP3K7CL_PTGDR,ABI3_CST3,PNOC_RAMP1
CD79A_TPM4,ADAM28_HLA-DPB1,CCL4_TCL1A,IGLL5_XCL1
CLDN5_FCGR2B,CDA_TYMP,GZMH_SMIM14,HLA-DRB1_IFITM3
GPX1_HLA-DRB1,IGSF6_PYCARD,CLDN5_HLA-DMA,FCGR2B_IRF8
GIMAP5_NPC2,HLA-DRB1_SMCO4,AC147651.3_SDPR,PLBD1_S100A8
HOPX_IRF8,LINC00936_PRSS23,PDIA3_SAT1,S100A8_SNCA
CST3_LAMTOR1,FGFBP2_GSN,CD79A_PTPRCAP,CCL3_IFI30
IGLL5_S1PR5,CST7_NCOA4,CDA_LGALS3,BLVRA_TNFSF13B
CYBA_TNFSF13B,FERMT3_SNX29P2,DYNLL1_FGL2,S100A8_SPIB
GIMAP5_TPM4,FCER1G_SMCO4,NPC2_RAMP1,FGL2_TYMP
MFSD1_PHACTR1,CCL5_IGLL5,GNLY_IFITM3,AC147651.3_FCER1A
KLRB1_SNX29P2,HLA-DMB_HLA-DPB1,MARCH2_PF4,GNLY_HLA-DOB
FCGR3A_LST1,CDA_FGL2,LGALS1_NPC2,GSN_MS4A6A
ALDH2_CD79B,EFHD2_LGALS3,IRF8_SRGN,CST3_FOLR3
HLA-DQA1_PGRMC1,BLNK_MAL,C1orf162_TCL1A,FCRL6_KIAA0125
CD247_GIMAP5,LY6G6F_SRGN,APOBEC3G_NPC2,CCL3_PRR5
ARPC5L_CCL3,CLEC10A_NCOA4,COTL1_IGSF6,LGALS2_LST1
CLIC3_RAMP1,HLA-DOB_PKIG,KLRC1_PKIG,CA2_CST3
H2AFY_MPP1,CLU_TREML1,CD9_GRN,CD79B_SNX29P2
HLA-DQB1_TPM1,CST3_GPR56,ITGA2B_PTPRCAP,CCL4_SDPR
CYBA_ZAP70,HAVCR2_IRF8,CD247_NCF2,IRF8_SMCO4
HINT1_NCOA4,MS4A1_PTGDR,ADAM28_TCL1A,IFI30_MARCH2
LINC00936_TPM4,FCGR2B_HIST1H2AC,LGALS2_SRGN,FCGRT_HAVCR2
CTSS_ID2,C5AR1_GP1BA,HAVCR2_HLA-DMA,P2RX5_RP11-367G6.3
CD2_HLA-DMA,IGFBP7_NCF2,HLA-DMA_TNFSF13B,MYL9_PRF1
GNLY_LST1,EFHD2_FPR1,GZMK_SNCA,IRF8_SNCA
NPC2_PTPRCAP,APOBEC3A_TNFSF13B,AKR1C3_HLA-DRB1,JAKMIP1_TUBB1
NCOA4_P2RX5,LGALS3_PLBD1,IL32_MARCH2,CLEC1B_ENHO
CTSS_PYCARD,AKR1C3_MFSD1,PDIA3_PLBD1,HLA-DQB1_HLA-DRB1
CCL5_PLEKHF1,CD19_GIMAP5,APOBEC3A_C5AR1,FOLR3_PHACTR1
CD37_CEBPB,AIF1_APOBEC3A,HOPX_LINC00926,HLA-DQA1_LGALS2
PTPRCAP_S100A11,MFSD1_TPM4,F13A1_LGALS1,HAVCR2_HLA-DRB1
CST3_PRSS23,GP1BA_HAVCR2,C2orf88_PNOC,NCF2_TNFRSF1B
CCL5_TPM1,FCGRT_SAT1,COTL1_FCGR2B,APOBEC3A_CCL3
IL32_TUBB1,FCER1G_IGFBP7,HAVCR2_SMCO4,FCGR3A_LGALS3
CA2_PLBD1,CDA_NRGN,PRF1_S100A11,ABI3_MAP3K7CL
GIMAP7_ZAP70,CD79A_GSN,CA2_FCGRT,CCL5_HOPX
HINT1_PDIA3,CDA_GP1BA,PTGS1_S100A12,ABI3_HLA-DRB1
HOPX_PRF1,PYCARD_SEPT5,HLA-DMA_TYMP,CD72_CLU
PTPRCAP_ZAP70,CDA_SAT1,ID2_PLBD1,CST7_PNOC
CMTM5_GP1BA,IFI30_S100A11,APOBEC3A_LGALS3,IFITM3_TNFRSF1B
AIF1_MAL,AKR1C3_SDPR,HAVCR2_S100A6,FCER1G_HLA-DMB
CD247_CD37,PLBD1_SEPT5,MZB1_SPON2,FCN1_MS4A6A
CLU_GZMH,SMCO4_TYROBP,COTL1_LINC00936,APOBEC3A_PYCARD
CD1C_MYL9,GIMAP5_MMD,EFHD2_PHACTR1,CD19_GNLY
HLA-DPB1_TPM1,HAVCR2_LGALS1,CD79A_SPON2,FCN1_TNFSF13B
AQP3_LGALS3,C5AR1_NRGN,CTSS_PYCARD,ALDH2_TNFRSF1B
FCRLA_TALDO1,HAVCR2_IGFBP7,S100A6_TPM4,ACRBP_MMD
ASGR1_LST1,CST3_IGFBP7,CST7_LITAF,C2orf88_IFITM3
MFSD1_TREML1,APOBEC3G_LY6G6F,CA2_FCGR3A,PARVB_PLBD1
CYBA_LYAR,APOBEC3G_FCRL6,APOBEC3G_ASGR1,FGFBP2_PLEKHF1
BLNK_PRR5,CD160_SNX29P2,CD247_GZMK,IGSF6_IRF8
BLVRA_LGALS3,AP001189.4_GZMB,AIF1_FCRL6,PTGS1_PYCARD
HLA-DPB1_IFITM3,CTSW_GZMA,TPM1_TUBB1,CDA_FCN1
CD72_CD79A,CD9_HLA-DQA1,AIF1_CCL5,IL1B_IRF8
IGFBP7_SDPR,EAF2_PTCRA,CD2_GP1BA,HLA-DMA_SWAP70
LITAF_SNX29P2,GSN_LINC00926,CD37_H2AFY,ABI3_IL1B
ID2_LGALS3,ADAM28_SAT1,C9orf142_HOPX,CST7_XCL2
CD2_NCOA4,ABI3_MARCH2,APOBEC3G_LGALS2,CST7_PKIG
PRR5_RGS18,FCGRT_HLA-DRB1,FCN1_NPC2,PRSS23_PTGDR
CD2_IRF8,HAVCR2_ID2,GP1BA_SNX29P2,KIAA0125_KLRB1
CTSW_LINC00926,PF4_TPM1,GIMAP5_PLBD1,C2orf88_FGL2
KLRC1_S100A8,HVCN1_NKG7,GP1BA_TYMP,MZB1_NCF2
IL32_LYAR,HLA-DQB1_PRSS23,FGL2_GZMK,ENHO_SNCA
GSTP1_PLEKHF1,EAF2_HAVCR2,CD2_PTPRCAP,CCL3_FPR1
LITAF_PF4,CCL4_CD79B,HLA-DOB_PYCARD,FCRLA_TSC22D1
ARPC1B_MARCH2,AP001189.4_CST7,LINC00926_MYL9,CD19_GZMA
APOBEC3A_PKIG,GIMAP7_NCR3,HLA-DQA1_P2RX5,BLVRA_IFI30
SAT1_UBB,EAF2_SPIB,CMTM5_SMCO4,GZMA_TCL1A
C1orf162_HLA-DPB1,GIMAP7_KLRG1,ENHO_IGSF6,CLU_P2RX5
ARPC1B_CTSW,EFHD2_HLA-DMA,CCL5_CLDN5,CCL4_NKG7
TIGIT_TPM4,AP001189.4_HLA-DOB,GZMK_S100A6,CD79A_CD9
TALDO1_TYMP,CTSS_GSTP1,FERMT3_LGALS1,FCGRT_HLA-DMB
ARPC1B_FCGR3A,FCN1_ID2,CCL5_TPM4,ACRBP_GP1BA
