	E0_680	E1_359	E2_1451	E3_142	E4_509	E5_7	E6_387	E7_145	E8_1223	E9_1173	E10_1791	E11_537	E12_79	E13_1869	E14_1640	E15_1166	E16_505	E17_289	E18_666	E19_1213	E20_1471	E21_988	E22_4	E23_1028	E24_1791	E25_1602	E26_1211	E27_1533	E28_1993	E29_1884	E30_1232	E31_313	E32_537	E33_376	E34_93	E35_633	E36_1327	E37_1528	E38_1705	E39_939	E40_1040	E41_935	E42_1147	E43_1478	E44_1585	E45_517	E46_1720	E47_1407	E48_962	E49_1511	E50_1261	E51_1661	E52_1267	E53_450	E54_500	E55_590	E56_587	E57_1138	E58_1605	E59_1277	E60_938	E61_629	E62_1376	E63_1501	E64_457	E65_288	E66_704	E67_167	E68_1739	E69_856	E70_324	E71_1434	E72_606	E73_1015	E74_1323	E75_1159	E76_1480	E77_1290	E78_1941	E79_1968	E80_825	E81_409	E82_1926	E83_274	E84_850	E85_1667	E86_640	E87_1681	E88_189	E89_50	E90_1102	E91_1092	E92_1432	E93_1405	E94_1546	E95_1150	E96_575	E97_1677	E98_1461	E99_276
g46rp1	0.1126690047022124	0.003883073144671657	0.007032431641516299	1.8769429376951599	0.001315240461202457	1.0250996427144403	2.2669358506781916	0.9024841195566532	0.021004184014284444	0.0872648370105038	0.10575886460092036	0.005314799208377046	1.5021027995750478	0.02069506968020873	0.005688539119275271	0.016016758655265757	0.008930691071006478	0.04143190786695719	0.04105844388183549	0.003219690525279236	0.014418851357296003	1.7139759926744451	1.158438092444794	0.00022038140155691743	0.0033400066420033398	0.0027566783022420576	0.0015359085240082716	0.050408798548845266	0.02000814609153289	0.017555585597319408	0.008323289554355953	0.01630065012773745	0.0009889249026116714	0.004330797623625393	0.3594680868936762	0.02656438424393764	2.228266732096748	0.04719652612346844	0.03545704606007033	0.06306624672461357	0.015754950429207475	0.0076359508363663215	0.020392543329595017	2.3820507175233763	1.6945523761586905	1.4340854436686787	0.012559398649945354	0.002952689103523609	0.0002924023493155636	0.07657113505015567	0.01171666711962591	1.995360434586989	0.0015230502438338244	0.01755997407215656	0.017858279801587003	2.3811358821790107	0.003834464616542458	0.00044816092749800333	0.05899416021864641	2.136670574772162	0.0012374780534716847	0.021334557072413447	0.020375240862737704	0.055882254176429814	1.74349265979379	0.034482310109538145	0.03227968497091313	1.8806868253483449	0.00029501467569110037	0.012804721497764885	0.01738264756730708	0.008886338571362085	0.019274689739444555	0.02100921534107137	0.005521871895260521	0.011204171394049472	0.007030246737296911	0.015916790951640582	0.015859433346988146	0.001557143524416526	0.030399773153982325	0.005174143804798739	0.0007725268753564286	0.0065762606903222035	0.004196732147546349	0.05220126145361613	0.015472762831531709	0.007108779884451041	0.0025106926556435825	0.18025759212903208	0.002627115207971379	0.0021550872117006444	0.021174726418439004	0.005287229692319779	0.021228068090204392	0.035703969993784376	0.003466744440902193	0.0020840052776172065	0.0021625259938762584	0.017905192746697943
g47rp1	0.007153786684039831	0.002724084849154456	0.004140409844108119	0.2744001287139733	0.0016619192837177125	0.5078852661678729	2.0625017980552967	0.8260254580569656	0.00641247833982113	0.013189586747117286	0.010405594070029537	0.017339379393170838	1.6796573080940418	0.023251761929758124	0.014791534420172385	0.039051798957585225	0.006161510863486279	0.012062553577010127	0.0055111550694524536	0.0004407678743140273	0.003430824486907536	2.8311143925480606	0.8687056411665334	0.019170903801516825	0.024091333918966663	0.04863479923879256	0.0014400264634630599	0.0036627638795379775	0.006029737424407786	0.0061494904913238285	0.003597654461528999	0.008125261702924465	0.0019096033482918176	0.002285774162855829	0.013878891350530772	0.00458336731573545	2.2606239959387238	0.005321263382987158	0.027763580378180896	0.013999965732328416	0.01635189577619291	0.012860396040948891	0.005152983292569357	2.032031639177488	2.7164870992976717	2.0406497207881262	0.001295689980421439	0.009983860548806506	0.027850748920171742	0.00382369449804419	0.024482776010662045	2.1723010971464127	9.017920159959064e-05	0.022252571346068072	0.004568457832489995	1.8989013286994758	0.009501010731483505	0.008214380045131161	0.01027429707055897	1.3928331313706597	0.003086426041767337	0.0040431461457972285	0.00034114704422071127	0.027300988476781383	2.3678928541316187	0.0022857091575910005	0.0009629566007980881	2.2415036917540876	0.0022354557990161995	0.0004963115141864087	0.02660452161493273	0.0054825279349807856	0.009125188452602694	0.004193512630802242	0.0245970973226657	0.011586566707282643	0.015258479353141844	0.006231312919758036	0.015892078192770328	0.013039703939499502	0.03545425108826293	0.009806164939818231	0.00012434642053290104	0.012746012517737128	4.946502563402523e-05	0.0046270834964272645	0.03257104573141436	0.024214643320061933	0.013993993562196641	0.06925261499270058	0.004340883592765904	0.01580743880571552	0.05673269419579911	0.002782845705688255	0.007765956563326331	0.017183287696777398	0.019814664101093026	0.01188900610605222	0.006066181376410352	0.010899792944568764
g48rp1	0.4317358805472543	0.0022226126065465817	0.008475238380373899	0.29910122307264275	0.031908999974594884	0.6002943380825285	0.009137373252750013	0.1908733105914004	0.0007172064910087927	0.005607794457243793	0.21313208362908115	0.02665032055051446	0.08161272312675283	0.019892536716051214	0.039433883703246624	0.014526665904501537	0.050627462242024766	0.055310242687761885	0.047938570896183495	0.0007106441414455545	0.03371861179264452	0.041143174848141485	1.0804156763011443	0.0011102057178355162	0.006388243833773334	0.005857233434112086	0.0011491610742655745	0.0010567856766950043	0.012307342684758636	0.004262920671262512	0.11517317972622325	0.8978923944248629	0.009589915257677054	0.004131188126939576	0.6379532406082291	0.0014568943333595926	0.021679987722556655	0.5190955623239584	0.011226570511879143	0.008349833666654528	0.5360443900494818	0.0007672456354849129	0.0028751914303278433	0.006376360340144653	0.004010538839532446	0.011297205275625295	0.008772009277179239	0.029466640548016333	0.7542337420846551	0.014144050305714775	0.007028289357033047	0.007771504093953075	0.0007986811140942727	0.0043675351917080215	0.05340615187092131	0.03714093743338578	0.011874356693019865	0.32188203765021545	0.0020249969022172326	0.012514463664198124	0.004797465077049508	0.0013896724514874165	0.0016942429459410324	0.0046716679566656824	0.02338910178361368	0.03759866736497612	0.002177902100751986	0.1074150070102006	0.02187935699609094	0.0016679216892301456	0.009550469551247108	0.04456687071594877	0.00118042388794245	1.0603828456077868	0.07550906560708934	0.542362507214034	0.003605421653499893	0.024893357798596454	0.0017110376713367946	0.004840845355992526	0.01501465632252248	0.0352498932649703	0.029915583287982973	1.0101937712675009	0.07818860185011718	0.031076499957541626	0.027081561672972702	0.0013518401860768154	1.2863859829530149	0.8283204252140384	0.002787486527763049	0.008740101301593327	0.06798636927194214	0.28491087514331703	0.08727291100449491	0.0433739890660104	0.002974600131707759	0.012709176997319112	0.0877188987153936	0.00025322667765219863
g49rp1	0.008478495930652212	0.0006165513680320218	0.01918206879653012	0.0010086923842983324	0.03217682771728073	0.6833458739144719	0.01914545594416204	0.007795028709286605	0.046942501391197856	0.04505804061059343	0.0032376964163498448	0.09528304486400764	0.0152643721488123	0.09441031399061907	0.048428048177687484	0.03748700230870166	0.00197829133825331	0.009102799557819756	0.011577267897401877	0.006992282140296435	0.02259445187327971	0.09750208423637027	1.021422282641799	0.0027628894669866717	0.06545060801595852	0.08541885540439527	0.03499291298398149	0.03349429408627927	0.03580853115237538	0.0036231042352532217	0.026621718206586358	0.012047133561128508	0.012362715315262531	0.03149879604474992	0.18070695466590314	0.009290090296658324	0.005570248322498816	0.0005164344379073845	0.001192239605378708	0.023242821048491017	0.0015746043985559676	3.645836562604339e-05	0.023647619184871696	0.05090895344739378	0.008840863098678209	0.04242098225734661	0.21854555740344134	0.010926535113359032	0.01885871225468097	0.015435997092318784	0.005375273849730008	0.014326688531579885	0.023717752740304104	0.1126092330621846	0.015562654532742741	0.023149920821226203	0.035325217392800964	0.019895146838829585	0.0007081430750637016	0.004018408623800936	0.000322123055888805	0.006934770273404712	0.0019591230003583003	0.08120673129571454	0.04485630887788234	0.0009046930944883297	0.0065827968785865795	0.0062548788262090475	0.008138786279656085	0.0074067249269553215	0.015255219581030302	0.007491014158091622	0.00022066009342796558	0.02633861869733065	0.0018862810543771825	0.0029632940898622444	0.0010677140286597985	0.04115881846029697	0.04428399449561929	0.0005357688141330704	0.057766487508260064	0.003451745617384141	0.0026740578717523236	0.002432717647138937	0.04507386058982324	0.002822412776857927	0.007187668311977489	0.0027902228822579977	0.027640236831606387	0.2136733837548012	0.006390279083391549	0.20024262612366486	0.025577011659197003	0.007819898777892033	0.26339552997498583	0.019019142592932508	0.11617707057250795	0.014574120097772647	0.034447546878035744	1.0960934575306863e-06
g4rp1	0.012309983059316623	0.03206579878127809	2.2094227962854847	2.710170091999743	0.140864903258854	0.854057169824425	0.01930928192051561	1.3870111891784331	2.2031993855673573	0.0038903404999507227	1.9775371538895288	1.600664150059959	1.049409184935968	0.010314348330722858	1.3441827564857698	0.001542562304980472	2.2096276920813427	0.022878906097083804	2.2607225192845566	1.6731438736969104	2.3110218649894763	0.008641886251295909	1.0358858488156348	1.9248672752811515	1.5788175547476966	2.009599346239733	2.600756239868326	0.018818103647737082	0.0016239488317824793	0.03409037375684619	1.6931351114340694	1.7721315605929209	1.7050163391645978	0.0019934802382913825	0.8349502151567142	1.9896348513125344	0.002204689045736623	0.013647714849039141	1.7782769221778811	0.007129942233891834	1.9944224023701869	1.922483910201065	1.9763942636967156	2.1681430941790234	1.8686767007222835	0.0020991053147505784	0.003831089538590675	0.00014048514834031885	0.014050448069727042	0.15504780261068055	0.01680606444855384	0.002003321212227152	1.7825067709904092	1.5319885139438518	0.005222214508266846	0.0037030764915748963	0.0005148018583935576	1.5502593498840729	0.0022471677296500656	2.1757144684151	2.520663936687233	0.00017766988936772734	1.5633015204126663	1.8082681094578184	0.0061962958688362895	0.010549905643491838	0.020233645140136088	1.962029211525361	0.0036142491942176037	0.005318875715525508	0.007201672390158998	1.5565917219736582	1.6799866690764764	0.0015252292220395965	0.0037877455922254617	1.834469507538273	1.9603140509454	0.002487697263618945	1.9877721484970656	0.038454302203532464	1.6283142500851768	1.860326722160788	1.2283477991899672	1.5450432294639769	2.0477332472830607	0.009140744367479702	0.09100360672333756	0.00252583190124191	1.832638462186699	0.6722555573631085	2.327710464194567	2.364511818211101	0.030830172797970214	0.008129418372609255	0.02794477248101257	1.5682145019836449	0.01793497780909387	0.07495226699409233	2.07718631768852	1.4343314344120268
g50rp1	0.02410733369757809	0.0006347918284139429	0.01156848530914152	2.149589986982352	0.02751666928271533	0.9721545035487048	0.012980884036609413	0.009616869063387422	0.0009913527409324504	0.011845682106004887	0.04211737368458054	0.013272669729807169	0.394702639973119	0.03402608649880748	0.007305859955795577	0.009168944885157827	0.06097529176116845	0.01562910484576338	0.002175953403866229	0.006552304711701297	0.034015142629680216	0.009116817845370323	0.9553339418014376	0.017190268019005497	0.06880080518208734	0.00016206037452646963	0.015611443278590927	0.007314598845422753	0.0057224510998378645	0.029918801300421013	0.00036551622939814536	0.01226626796557068	0.025164403850392758	0.001896953398333105	2.1114597684721947	0.003981651434973393	0.013229198265027707	0.002548449143330178	0.019253839412077763	0.00631763074142294	0.019361014406756333	0.01541689354844874	0.019085644845416715	0.06877055703287863	0.025689460561492683	0.010629427987521313	0.027705377510132537	0.05254792679759991	0.029533597396491494	0.014736383460985774	0.028214627091723062	0.02074407920598064	0.00782139235043967	0.008195532401793628	0.013418480933343037	0.0061785901697840075	0.002187213947632372	0.010450760565573359	0.01090138811941789	0.02591551625199652	0.0958069711878584	0.007845784084903192	0.02744041392439123	0.0004063616565827633	0.0006230198389904767	0.00704472804022721	0.008472000392640644	0.01435565857400559	0.009080242717784045	0.029114855020339694	0.16603098466578708	0.0014110306347049606	0.06217404136218695	0.0493687417497894	0.0007973534372689475	0.013912933286487229	0.01515041416969362	0.0012621152162870155	0.010426360777902677	0.0018069718209529602	0.005109067551467237	0.05216297658576114	0.04293921026646722	0.000995176531779885	0.027613945326538585	0.0005474264766388881	0.010324442924233216	0.016884004098526417	0.012572126919471658	0.4538384622487934	0.05146288440776894	0.03997910530750885	0.039446322299277074	0.02259287132521051	0.0043550418428484755	0.02832019334201992	0.03513837901537424	0.0008714056605015717	0.001708077992385773	0.017911737144978932
g5rp1	0.03228845001342602	0.034018994703066414	1.393222785490262	2.6915227000730377	0.02704097920606796	0.6369832873265813	0.01611405282481027	1.702179105535612	2.5275117672706457	0.10508156071506956	1.9814559686093285	1.898725300876356	0.8718899057804969	0.08309740928408715	2.044049046803944	0.0020850069935680494	2.4338080359298764	0.002218195050035167	1.5670240637843968	2.0593261600850927	1.9258716276759318	0.0023584043851192105	1.1643435595582128	1.6464029176204458	1.9889998705303569	2.5369472551370302	1.8231054865584373	0.010837098571469198	0.006229046925998485	0.024577358993410105	2.2626949030261567	1.9956913329520456	2.124795994719336	0.013521829889794858	0.9312205504078556	2.2133206768377747	0.1013427446696313	0.0010367606086810757	1.929857175774959	0.07898925311476675	2.3650480096087065	2.2920554057243767	1.91087681296416	1.9641778993886525	2.0828842866360486	0.005031958206662711	0.002697590859437677	0.002252745595584046	0.00016499241324803704	0.0006106505011095227	0.005820215112014802	0.014638442492710568	1.9141468325245288	1.7259128679300133	0.0028481000001838487	0.008570939226673891	0.034680155785413495	1.5695958626138211	1.8128751595459548e-05	1.868604951641513	1.6038193025468226	0.0065807421199290785	2.2063241574580164	2.251991447386814	0.036678149647938835	0.02889081468770898	0.0048464471162488676	1.9067087569337209	0.06306306987707623	0.0022403013526302515	0.03190812470043305	1.751741405972544	1.6877607608604952	0.0003703412408530946	0.0043633297697251855	2.64976337426212	1.5558082990472526	0.01504802367038854	2.5009208946285497	0.003012100720287239	1.6858843119956513	2.426259409793908	1.808743790398173	2.1132605859084985	1.9772728853713604	0.012164810988844027	0.0016198694076574546	0.0032323111950283393	2.532177184801273	1.2386155059466886	2.240995186769809	1.6633883563222294	6.721793649255885e-05	0.005935985376277989	0.013055582846474872	2.177318914997599	0.016669223896630517	0.008536283036392034	1.8622026444704969	1.7302966046763493
g6rp1	2.883829658807384	1.6119502822773923	1.4934220338274824	2.2290731968907904	1.8774398765155684	1.2581547737741885	2.0838893382561183	2.2185846913318064	2.0434834252826635	1.9903392265618403	1.6050729464331817	2.048919020062661	1.7009733964287348	1.3719903930689714	1.9737675860141104	0.006350654831352493	2.006217628847648	1.7171679808058724	1.966343126203372	1.3012305628772884	2.43077484274938	2.09901460760897	1.279273890719465	1.8275074827064144	2.176016701668594	2.0268624139038187	1.983325163620996	1.8831747494531688	2.201263116683	2.3889023042734663	2.06039189422924	1.7547566093403928	1.924453046477179	2.1682736736993022	2.2928482314441423	1.4342875026485171	1.8088496605174444	2.067038230953147	1.8414281979722664	2.212385382532528	2.0438595676887257	2.11092426800392	2.0912085756489374	1.5887315378661149	1.9369144386721444	0.035080447593707195	1.9947849941492328	2.220153975786401	1.4075116819080409	2.2179895214067398	1.863646621492164	1.968019318412728	2.1612504718396885	1.8928355226199576	2.4559644917771735	2.3081796317712	1.9910899988681403	1.4630918244328066	2.183681418486892	2.4332625481340675	1.5004625668919525	1.6969943658405413	2.2715643763000464	1.8208864079254563	1.6063505939669775	2.0638838387707548	2.096178524229151	1.9040863478193053	1.7258473733632569	0.0041665496850568475	2.0305416107558214	1.4865075403817254	2.571277033283997	1.9448235457739451	2.1645365680074007	1.940059204776972	2.423571592748655	2.5587955129249944	1.9573636708415505	2.340894485222789	2.277309421082083	1.9175908535550128	1.6267166233809212	1.4463939608363838	1.375084887520834	2.3969440185270794	2.0626665609580828	2.663906808802452	2.4474708977829573	1.9092841810977133	1.934127903042072	1.76055398533402	2.051063708079907	1.6093762201289987	2.1943023666302515	2.9939247535123443	1.811529718347049	2.207533443509577	2.0266364007023645	2.285858240429218
g7rp1	1.8969700084530088	1.7691009018286852	2.2165415880214034	2.2069053796888722	1.5929413586929722	1.2094451211251576	2.398087804954266	1.8085023529178408	1.663895958717569	2.1585865468498917	1.8608286030697776	2.068846241835373	1.6835498959020276	1.6869360863527765	2.4956330684924035	0.020364567876308567	1.83204374836864	1.5556457312764185	1.7911228345873749	1.5125991002169026	2.3591856540068354	1.8370042985456736	0.7196583602590285	2.3735334967438786	2.2832869959739925	2.649240009072376	1.849875802067636	2.571625751042051	1.5493646773770824	2.4772313721363823	1.8592521464926577	2.248962977945552	1.8619583034104747	2.200299051428337	1.5735191819059473	2.3804055514085	2.1154074580351616	2.281133555933924	1.854435481317631	1.805535388398232	2.020642015806993	1.521979217690489	2.194515601097653	1.8194782162162304	2.0103483728227047	0.0038274410093694336	1.9205569350041691	2.03174187234704	2.4574856599608084	1.9514608095262247	2.2724620768930595	1.9531534081655573	2.1118581795292712	1.8977759668515368	1.943104551578384	2.5474176789005987	1.989787322590068	2.1071315278026552	2.0824602050011176	1.9390042756422303	1.7231648679331029	2.078226316571304	1.9035418962143416	1.832216263099137	1.4253091891500869	3.0364739343649867	2.247986641973609	1.7629164438692158	1.8117701752189	0.004347799015215832	2.294041509323313	1.5871251826905266	2.0919374479477546	1.7557092877294378	2.249220093567252	2.3423178412951184	3.0973723475234367	2.1755874858638515	2.1262967943166617	1.9531739072950882	1.7856017255382668	1.7298298606371671	1.7712798031719204	2.2177330519350447	1.9019721653028008	2.090683636441331	1.9708316656229183	2.0045283726477567	1.5949060870906868	1.3562289124793392	2.2789839022582576	2.337017045182013	1.8754144242469089	1.9171602716600364	1.4233227026349653	1.7928216357139553	1.7082161772908555	1.8452863587705133	1.6625299617454243	1.8012668288111426
g8rp1	1.7213955523235354	2.0249380747087047	1.764505700938167	2.047680485879168	2.298028683876745	1.357637531312819	1.8927523403873168	1.7979436044676722	1.4352888766019696	2.0648158313126217	2.31630764556855	1.898702345136964	1.8728781755486168	1.7295565014459204	2.050918592686169	0.005946531088567086	1.8865045237082176	2.0875846301043706	2.1709153124643885	1.855473788546136	1.4938637010238642	2.182765005066516	1.2084513262209364	2.2145716299915392	1.9668190103884904	2.4266085641821142	1.9866388480536599	1.660459379304034	1.8311436536457792	1.81933514374327	2.0171096069737526	2.3492675253113084	2.0641194742156608	2.3597341951884543	1.5086358290476465	1.902263829635665	1.9396218202639604	1.8502970186591727	1.7515269193214118	1.831174905977749	2.0081469226956217	1.7180991268263903	1.890914732790012	1.6020670334728186	1.430012874366908	0.020612018957101002	2.219303622095441	1.6999343679136751	1.7672027183983086	2.0552704255312566	1.723743231717456	1.612383304383358	1.7242833439803649	1.7256242199497631	2.7071830141621103	1.8637245624552703	2.230217920295768	1.9996338521981984	2.0433836713856595	1.6045707130143556	1.6941721281623576	1.6735133194660232	2.702636140800355	1.8939477545213248	2.6076144301047246	2.012483886317864	1.919349663725143	1.8565423740931013	2.5015830954630998	0.01637332035149084	1.4822014834130113	1.847698657993912	2.2702734959037882	2.121813408052553	2.2352080483648518	1.9458345279186668	2.0880900963401405	1.9128984525371242	2.23276166173104	1.7205376281166582	2.3754139097125604	1.7146949138047742	2.0305701693026164	2.725297720516332	1.8182268140108853	1.8268630775242591	1.5736316148440643	1.8261580853077088	1.8025064633403187	0.8861556735160782	1.628100118603646	2.0358850129446684	1.4942772527607635	1.6659558450263112	1.8278868709332765	1.8342179290837903	1.8345624418768791	1.9301553784726568	2.2784016276017964	1.9385852755983173
g9rp1	2.1123181462550966	1.8293483251091829	1.8993960854737943	1.5432421439944244	1.952766533466805	0.903046537684328	2.103606431466055	2.214999468899052	1.6949132346051028	1.8614179987530204	1.9072770912655552	1.4750355846753138	1.8808045944925016	1.787882870657893	2.1694127260216844	0.03956300607629532	1.7630157372158044	2.1149862280632292	2.2408975080474915	1.8212726027891164	2.136205722610896	2.135151625003661	1.2335803047258216	1.8001694450308845	2.2867476351806943	2.001043565894685	2.0213380048348686	2.05208620358223	1.8595986055340148	1.8422279721597912	2.4525039715826886	1.5698333183558153	1.9141903082418867	1.8542490988552642	1.7664859310155658	1.6462868095493386	1.7911190382307118	2.2874679019067417	2.0810978264902347	1.6525514861000716	1.6812447341928205	1.9385248718432024	2.257088420122647	1.827034018281843	1.9966677307192358	0.019583706743622187	1.5758390945416223	2.2630081514789246	2.815682061087247	1.9704026751387544	1.4306177609125197	2.13255679044685	1.7715196415733514	2.0917029049116422	1.8466807040001143	2.101200669731656	2.5670581863713475	2.4947569687347864	2.34434142433038	2.025892468616008	1.8063850129406704	1.8088507427733929	2.3054692636489422	1.3836525952335177	1.868522739669808	1.4863211934348401	2.4196653217480915	1.8083806533916715	2.09178297010232	0.017952138225272692	2.0612099789345204	2.790631057639607	1.8680264418500616	1.8415209132308603	1.7061306430500025	2.220460894801273	2.403040649521909	2.315489440275076	1.7811701270111815	1.7894335521006632	2.4731018591354275	1.4264194743372796	2.1120332905510324	2.02322066368164	1.7489932225261582	1.54466669997996	1.3691040067264042	3.0435458945374	1.9766477190163256	1.0717132840159742	2.273759480676521	2.012075827774093	1.6454628134086084	2.316126942608515	1.7091961428031808	2.027097883464812	1.5932251122367964	1.806042498318733	1.782139724442364	1.6357973992370685
